,sentimentr_jockersrinker,sentimentr_jockers,sentimentr_huliu,sentimentr_nrc,sentimentr_senticnet,sentimentr_sentiword,sentimentr_loughran_mcdonald,sentimentr_socal_google
25466,0.0,0.0,0.0,0.0,-0.6081118318204308,0.0,0.0,0.0
25467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25468,-0.030151134457776355,-0.030151134457776355,0.30151134457776363,0.0,0.17186146640932526,0.11306675421666136,0.0,0.0
25469,0.0,0.0,0.0,0.0,0.056266666666666666,-0.041666666666666664,0.0,0.0
25470,0.24494897427831783,0.24494897427831783,0.0,0.4082482904638631,0.028985628622934273,0.0,0.0,0.0
25471,0.0,0.0,0.0,0.0,0.4116507419322032,-0.2886751345948129,0.0,0.0
25472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25474,-0.15075567228888181,-0.15075567228888181,-0.30151134457776363,0.0,-0.5891531673049502,0.018844459036110227,-0.30151134457776363,-1.0295484957869168
25475,-0.7071067811865475,-0.7071067811865475,0.0,-0.7071067811865475,-0.6151828996322963,0.0,0.0,0.0
25476,-0.5773502691896258,-0.5773502691896258,0.0,-0.5773502691896258,-0.5022947341949744,0.0,0.0,0.0
25477,0.0,0.0,0.0,0.0,-0.17400000000000002,-0.3333333333333333,0.0,0.0
25478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25480,-1.125,-1.125,-1.0,-0.5,-0.55,-0.0625,0.0,0.0
25481,0.0,0.0,0.0,0.0,-0.00032199378875996995,0.0,0.0,0.0
25482,-0.46188021535170065,-0.46188021535170065,-0.5773502691896258,0.5773502691896258,-0.28059223082615814,-0.21650635094610968,0.0,1.9714352772323125
25483,-0.75,-0.75,-1.0,-1.0,-0.72,0.0,0.0,0.0
25484,0.2267786838055363,0.2267786838055363,0.0,0.0,0.21506178514225027,0.1417366773784602,0.3779644730092272,-0.04889203586861306
25485,0.5511351921262152,0.5511351921262152,0.4082482904638631,0.8164965809277261,0.6785086587509404,0.1786086270779401,0.0,0.0
25486,-0.25,-0.25,-0.5,0.0,-0.66,0.0,0.0,-1.1871780155
25487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25488,-0.575,-0.575,-0.5,-0.5,-0.33925,0.0,0.0,0.0
25489,-0.3779644730092272,-0.3779644730092272,-0.3779644730092272,-0.3779644730092272,0.49513345964208766,-0.0629940788348712,0.0,0.0
25490,0.375,0.375,0.5,0.5,0.439,0.15625,0.0,0.0
25491,0.3768891807222045,0.3768891807222045,0.6030226891555273,0.30151134457776363,0.2605058017151878,0.11306675421666136,0.30151134457776363,0.0
25492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25493,0.0,0.0,0.0,0.0,0.47234732983261374,-0.13258252147247765,0.0,0.2443981317220717
25494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25495,0.0,0.0,0.0,0.0,-0.38890872965260115,0.08838834764831843,0.0,0.0
25496,0.28577380332470415,0.28577380332470415,0.0,1.2247448713915892,0.5874692899774989,0.10206207261596577,0.0,0.0
25497,-0.33541019662496846,-0.33541019662496846,-0.8944271909999159,0.0,-0.2540173222439761,-0.2608745973749755,-0.4472135954999579,0.0
25498,0.20412414523193154,0.20412414523193154,0.4082482904638631,0.0,0.06287023673143491,0.21688190430892726,0.0,0.0
25499,0.0,0.0,0.0,0.0,0.34005930855268957,0.16839382851364088,0.0,0.0
25500,-0.04008918628686365,-0.04008918628686365,-0.053452248382484864,-0.053452248382484864,0.09952808648818684,0.03118047822311618,-0.053452248382484864,0.9125972025311736
25501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25502,0.0,0.0,0.0,0.0,-0.0642,0.10624999999999998,0.0,0.0
25503,-0.15118578920369088,-0.15118578920369088,-0.30237157840738177,0.0,-0.3730509348601073,0.0157485197087178,-0.680336051416609,1.043345881170239
25504,0.14433756729740646,0.14433756729740646,0.2886751345948129,0.0,0.01472243186433547,0.09021097956087903,0.2886751345948129,0.17946742678773225
25505,-0.15811388300841897,-0.15811388300841897,-0.31622776601683794,-0.31622776601683794,-0.31085189399455165,-0.2569350598886808,0.0,-0.30972808034442123
25506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25507,0.1941450686788302,0.20801257358446093,0.2634825932069838,0.2773500981126146,0.42795120138776427,-0.06933752452815364,0.0,0.39089420405444913
25508,-0.07071067811865474,-0.07071067811865474,0.0,0.0,0.21991020894901625,0.3167249124064744,0.0,0.0
25509,0.34641016151377546,0.34641016151377546,0.0,0.5773502691896258,0.04099186911246343,0.0,0.0,0.0
25510,0.0,0.0,0.0,0.0,0.14347154189362205,0.07216878364870323,0.0,0.0
25511,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,0.01988131451053139,0.0,0.0,0.0
25512,0.0,0.0,0.0,0.0,0.13364318164425748,0.0,0.0,0.0
25513,0.043301270189221926,0.043301270189221926,0.5196152422706632,0.0,0.5975575286112628,-0.1226869322027955,0.0,1.7742917495090813
25514,0.0,0.0,0.0,0.0,0.23352878261082147,0.10400628679223047,-0.2773500981126146,1.0688694994371024
25515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25516,0.4472135954999579,0.0,0.4472135954999579,0.4472135954999579,0.41009486707346143,0.11180339887498948,0.0,0.0
25517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25518,-0.30151134457776363,0.0,-0.30151134457776363,0.0,-0.053065996645686404,-0.06030226891555273,0.0,0.0
25519,0.30066889715147743,0.30066889715147743,0.6013377943029549,0.0,0.42868703202752867,0.3758361214393468,0.0,0.18474762212154508
25520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25521,0.2886751345948129,0.2886751345948129,0.0,0.5773502691896258,0.44427103214141705,0.09021097956087903,0.0,0.0
25522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25523,0.07537783614444091,0.07537783614444091,0.0,0.0,0.038894963450531506,-0.08165932248981098,0.0,0.0
25524,0.0,0.0,0.0,0.0,0.24372422940692623,0.20412414523193154,0.0,0.0
25525,-0.08333333333333333,-0.08333333333333333,0.0,-0.3333333333333333,-0.29133333333333333,0.15,0.0,-1.079545035
25526,0.0,0.0,0.0,0.0,0.22718450651397862,0.0,0.0,0.0
25527,0.0,0.0,0.0,-0.4472135954999579,0.0,0.0,0.0,0.0
25528,0.24494897427831783,0.24494897427831783,0.0,0.0,-0.13023120465797233,-0.043740888263985325,0.0,0.0
25529,0.0,0.0,0.0,0.0,0.3565,-0.25,0.0,0.0
25530,-0.1386750490563073,-0.1386750490563073,-0.2773500981126146,0.0,0.16169510719965433,-0.06933752452815364,-0.2773500981126146,0.0
25531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25533,-0.25,-0.25,0.0,-0.6666666666666666,-0.39666666666666667,0.0,0.0,0.0
25534,0.0,0.0,0.0,0.0,0.2669865165134749,0.22360679774997896,0.0,0.0
25535,0.0,0.0,0.0,0.0,-0.19233304448274094,-0.44194173824159216,0.0,0.0
25536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25538,-0.525,0.0,-0.525,0.0,0.3565,-0.25,0.0,0.0
25539,0.4082482904638631,0.4082482904638631,0.0,0.4082482904638631,0.24903145718295647,-0.1275775907699572,0.0,0.0
25540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25541,-0.1237436867076458,-0.1237436867076458,-0.35355339059327373,0.0,0.12197591975467943,-0.17677669529663687,-0.35355339059327373,0.0
25542,0.0,0.0,0.0,0.0,0.4387862045841156,0.0,0.0,0.0
25543,0.675,0.675,0.9,0.9,0.3749,0.225,0.0,0.5977288539
25544,-0.013867504905630726,-0.013867504905630726,-0.055470019622522904,-0.055470019622522904,-0.26029306707868877,0.06991533723255493,0.0,-0.0681998141236685
25545,0.0,0.0,0.0,0.0,0.17033333333333334,0.16666666666666666,0.0,0.0
25546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25547,0.565685424949238,0.565685424949238,0.7071067811865475,0.0,0.5876057351660209,0.48714943178545217,0.0,0.0
25548,0.0,0.0,0.0,-0.3333333333333333,0.08566666666666667,-0.19166666666666665,0.0,1.138208688
25549,-0.2834733547569204,-0.2834733547569204,-0.3779644730092272,-0.3779644730092272,0.17575347994929064,0.0,0.0,-0.5257646450679735
25550,-0.6187184335382291,-0.6187184335382291,-0.7071067811865475,-0.7071067811865475,-0.7714534982745233,-0.08838834764831843,0.0,-0.4918077919807906
25551,0.0,0.0,0.0,0.0,-0.08379215357060588,0.0,0.0,0.0
25552,-0.625,-0.625,-1.0,-1.0,-0.405,-0.375,0.0,-0.6955212495
25553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25554,0.0,0.0,0.0,0.0,0.20861487642703402,0.2551551815399144,0.0,0.0
25555,0.0,0.0,0.0,0.0,-0.11652590147381704,-0.03340765523905305,0.0,0.0
25556,0.0,0.0,0.0,0.0,-0.2791543671775273,0.0,0.0,2.0533437056951405
25557,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0
25558,-0.4695742752749558,0.0,-0.4695742752749558,0.0,0.31886329359147,-0.22360679774997896,0.0,0.0
25559,0.0,0.0,0.0,0.0,-0.5374011537017761,0.0,0.0,0.0
25560,0.795495128834866,0.795495128834866,0.6363961030678927,1.2727922061357855,0.2979747975920111,-0.1355287997274216,0.6363961030678927,2.1483584565556995
25561,0.0,0.0,0.0,0.0,-0.0005163977794943281,-0.06454972243679027,0.0,0.0
25562,-0.14288690166235207,-0.14288690166235207,-0.4082482904638631,0.0,-0.07348469228349534,0.20412414523193154,-0.4082482904638631,0.0
25563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25564,0.0,0.0,0.0,0.0,0.1097783277792115,0.14915533665653735,0.0,0.0
25565,0.0,0.0,0.0,0.0,0.057157676649772955,-0.14433756729740646,0.0,0.0
25566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25567,0.3478505426185217,0.3478505426185217,0.0,0.6324555320336759,0.6210713324570697,0.06588078458684124,0.0,-0.19765241138462186
25568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25570,0.2267786838055363,0.2267786838055363,0.0,0.3779644730092272,-0.5782856437041175,-0.0944911182523068,0.0,0.0
25571,0.0,0.0,0.0,0.0,-0.3565,0.25,0.0,0.0
